date,hour,day_of_week,is_weekend,is_holiday,is_closed_day,semester_type,event_nearby,available_spots,temperature_C,rain_mm,wind_speed_kmh,humidity_percent
2023-02-13,10,0,0,0,0,Spring,1,7,16.0,0.0,14.8,36.0
2023-02-13,11,0,0,0,0,Spring,1,3,16.0,0.0,18.4,42.0
2023-02-13,12,0,0,0,0,Spring,1,4,16.0,0.0,18.4,42.0
2023-02-13,13,0,0,0,0,Spring,1,2,16.0,0.0,20.5,39.0
2023-02-13,14,0,0,0,0,Spring,1,3,15.0,0.0,18.4,41.0
2023-02-13,15,0,0,0,0,Spring,1,4,14.0,0.0,18.4,48.0
2023-02-13,16,0,0,0,0,Spring,1,4,14.0,0.0,13.0,51.0
2023-02-13,17,0,0,0,0,Spring,1,4,13.0,0.0,9.4,54.0
2023-02-13,18,0,0,0,0,Spring,1,4,14.0,0.0,11.2,51.0
2023-02-13,19,0,0,0,0,Spring,1,6,12.0,0.0,7.6,62.0
2023-02-13,20,0,0,0,0,Spring,1,5,11.0,0.0,7.6,62.0
2023-02-13,21,0,0,0,0,Spring,1,5,10.0,0.0,5.4,62.0
2023-02-13,22,0,0,0,0,Spring,1,5,10.0,0.0,5.4,62.0
2023-02-14,7,1,0,0,0,Spring,0,4,14.0,0.0,5.4,41.0
2023-02-14,8,1,0,0,0,Spring,0,5,16.0,0.0,5.4,34.0
2023-02-14,9,1,0,0,0,Spring,0,6,16.0,0.0,9.4,34.0
2023-02-14,10,1,0,0,0,Spring,0,6,16.0,0.0,9.4,39.0
2023-02-14,11,1,0,0,0,Spring,0,8,16.0,0.0,7.6,36.0
2023-02-14,12,1,0,0,0,Spring,0,8,16.0,0.1,14.8,48.0
2023-02-14,13,1,0,0,0,Spring,0,8,16.0,0.0,14.8,48.0
2023-02-14,14,1,0,0,0,Spring,0,8,15.0,0.0,13.0,45.0
2023-02-14,15,1,0,0,0,Spring,0,7,15.0,0.0,13.0,45.0
2023-02-14,16,1,0,0,0,Spring,0,8,14.0,0.0,5.4,44.0
2023-02-14,17,1,0,0,0,Spring,0,8,13.0,0.0,5.4,54.0
2023-02-14,18,1,0,0,0,Spring,0,8,13.0,0.0,9.4,51.0
2023-02-14,19,1,0,0,0,Spring,0,8,12.0,0.0,3.6,54.0
2023-02-14,20,1,0,0,0,Spring,0,8,11.0,0.0,5.4,58.0
2023-02-14,21,1,0,0,0,Spring,0,8,11.0,0.0,5.4,58.0
2023-02-14,22,1,0,0,0,Spring,0,8,12.0,0.0,5.4,54.0
2023-02-15,7,2,0,0,0,Spring,0,6,13.0,0.0,9.4,54.0
2023-02-15,8,2,0,0,0,Spring,0,5,15.0,0.0,7.6,45.0
2023-02-15,9,2,0,0,0,Spring,0,6,14.0,0.0,13.0,41.0
2023-02-15,10,2,0,0,0,Spring,0,7,14.0,0.1,13.0,41.0
2023-02-15,11,2,0,0,0,Spring,0,8,15.0,0.0,13.0,39.0
2023-02-15,12,2,0,0,0,Spring,0,8,15.0,0.0,13.0,39.0
2023-02-15,13,2,0,0,0,Spring,0,7,14.0,0.0,13.0,41.0
2023-02-15,14,2,0,0,0,Spring,0,8,14.0,0.0,13.0,36.0
2023-02-15,15,2,0,0,0,Spring,0,7,14.0,0.0,9.4,36.0
2023-02-15,16,2,0,0,0,Spring,0,6,12.0,0.0,7.6,47.0
2023-02-15,17,2,0,0,0,Spring,0,8,12.0,0.0,9.4,44.0
2023-02-15,18,2,0,0,0,Spring,0,8,11.0,0.0,9.4,54.0
2023-02-15,19,2,0,0,0,Spring,0,8,11.0,0.0,9.4,50.0
2023-02-15,20,2,0,0,0,Spring,0,8,11.0,0.0,9.4,50.0
2023-02-15,21,2,0,0,0,Spring,0,8,11.0,0.0,9.4,50.0
2023-02-15,22,2,0,0,0,Spring,0,8,11.0,0.0,9.4,50.0
2023-02-16,7,3,0,0,0,Spring,0,6,13.0,0.0,3.6,41.0
2023-02-16,8,3,0,0,0,Spring,0,5,15.0,0.0,7.6,33.0
2023-02-16,9,3,0,0,0,Spring,0,4,16.0,0.0,9.4,36.0
2023-02-16,10,3,0,0,0,Spring,0,8,16.0,0.0,16.6,36.0
2023-02-16,11,3,0,0,0,Spring,0,6,16.0,0.0,18.4,39.0
2023-02-16,12,3,0,0,0,Spring,0,8,16.0,0.0,16.6,36.0
2023-02-16,13,3,0,0,0,Spring,0,6,16.0,0.0,14.8,39.0
2023-02-16,14,3,0,0,0,Spring,0,8,15.0,0.0,13.0,41.0
2023-02-16,15,3,0,0,0,Spring,0,7,14.0,0.0,11.2,44.0
2023-02-16,16,3,0,0,0,Spring,0,6,14.0,0.0,11.2,44.0
2023-02-16,17,3,0,0,0,Spring,0,8,13.0,0.0,5.4,47.0
2023-02-16,18,3,0,0,0,Spring,0,8,12.0,0.0,9.4,50.0
2023-02-16,19,3,0,0,0,Spring,0,8,12.0,0.0,7.6,50.0
2023-02-16,20,3,0,0,0,Spring,0,8,11.0,0.0,9.4,50.0
2023-02-16,21,3,0,0,0,Spring,0,8,12.0,0.0,9.4,47.0
2023-02-16,22,3,0,0,0,Spring,0,8,11.0,0.0,9.4,50.0
2023-02-17,7,4,0,0,0,Spring,0,6,15.0,0.0,5.4,36.0
2023-02-17,8,4,0,0,0,Spring,0,5,16.0,0.0,13.0,42.0
2023-02-17,9,4,0,0,0,Spring,0,6,16.0,0.0,18.4,42.0
2023-02-17,10,4,0,0,0,Spring,0,8,16.0,0.0,18.4,42.0
2023-02-17,11,4,0,0,0,Spring,0,8,16.0,0.0,18.4,45.0
2023-02-17,12,4,0,0,0,Spring,0,6,16.0,0.0,18.4,42.0
2023-02-17,13,4,0,0,0,Spring,0,8,16.0,0.0,18.4,42.0
2023-02-17,14,4,0,0,0,Spring,0,8,15.0,0.0,18.4,45.0
2023-02-17,15,4,0,0,0,Spring,0,6,15.0,0.0,13.0,45.0
2023-02-17,16,4,0,0,0,Spring,0,7,15.0,0.0,16.6,45.0
2023-02-17,17,4,0,0,0,Spring,0,8,14.0,0.0,11.2,48.0
2023-02-17,18,4,0,0,0,Spring,0,8,13.0,0.0,7.6,54.0
2023-02-17,19,4,0,0,0,Spring,0,8,13.0,0.0,5.4,54.0
2023-02-17,20,4,0,0,0,Spring,0,8,12.0,0.0,9.4,54.0
2023-02-17,21,4,0,0,0,Spring,0,8,12.0,0.0,7.6,54.0
2023-02-17,22,4,0,0,0,Spring,0,8,11.0,0.0,9.4,58.0
2023-02-18,7,5,1,0,0,Spring,0,5,14.0,0.0,7.6,51.0
2023-02-18,8,5,1,0,0,Spring,0,8,16.0,0.0,5.4,45.0
2023-02-18,9,5,1,0,0,Spring,0,7,16.0,0.0,14.8,52.0
2023-02-18,10,5,1,0,0,Spring,0,6,16.0,0.0,16.6,52.0
2023-02-18,11,5,1,0,0,Spring,0,7,16.0,0.0,18.4,52.0
2023-02-18,12,5,1,0,0,Spring,0,5,16.0,0.0,18.4,55.0
2023-02-18,13,5,1,0,0,Spring,0,6,16.0,0.0,18.4,52.0
2023-02-18,14,5,1,0,0,Spring,0,8,16.0,0.0,16.6,55.0
2023-02-18,15,5,1,0,0,Spring,0,6,15.0,0.0,13.0,55.0
2023-02-18,16,5,1,0,0,Spring,0,8,15.0,0.0,9.4,59.0
2023-02-18,17,5,1,0,0,Spring,0,8,15.0,0.0,9.4,59.0
2023-02-18,18,5,1,0,0,Spring,0,7,14.0,0.0,5.4,63.0
2023-02-18,19,5,1,0,0,Spring,0,7,13.0,0.0,5.4,63.0
2023-02-18,20,5,1,0,0,Spring,0,7,13.0,0.0,7.6,63.0
2023-02-18,21,5,1,0,0,Spring,0,5,12.0,0.0,11.2,62.0
2023-02-18,22,5,1,0,0,Spring,0,5,12.0,0.0,5.4,62.0
2023-02-19,7,6,0,0,1,Spring,0,8,14.0,0.0,5.4,44.0
2023-02-19,8,6,0,0,1,Spring,0,8,16.0,0.0,13.0,55.0
2023-02-19,9,6,0,0,1,Spring,0,8,16.0,0.0,13.0,55.0
2023-02-19,10,6,0,0,1,Spring,0,8,16.0,0.0,16.6,55.0
2023-02-19,11,6,0,0,1,Spring,0,8,17.0,0.0,16.6,55.0
2023-02-19,12,6,0,0,1,Spring,0,8,18.0,0.0,9.3,53.0
2023-02-19,13,6,0,0,1,Spring,0,8,17.0,0.0,20.5,52.0
2023-02-19,14,6,0,0,1,Spring,0,8,17.0,0.0,14.8,52.0
2023-02-19,15,6,0,0,1,Spring,0,8,17.0,0.0,14.8,52.0
2023-02-19,16,6,0,0,1,Spring,0,8,16.0,0.0,11.2,59.0
2023-02-19,17,6,0,0,1,Spring,0,8,15.0,0.0,7.6,63.0
2023-02-19,18,6,0,0,1,Spring,0,8,14.0,0.0,5.4,63.0
2023-02-19,19,6,0,0,1,Spring,0,8,13.0,0.0,5.4,67.0
2023-02-19,20,6,0,0,1,Spring,0,8,13.0,0.0,7.6,67.0
2023-02-19,21,6,0,0,1,Spring,0,8,13.0,0.0,9.4,58.0
2023-02-19,22,6,0,0,1,Spring,0,8,12.0,0.0,11.2,62.0
2023-02-20,7,0,0,0,0,Spring,0,5,15.0,0.0,1.8,33.0
2023-02-20,8,0,0,0,0,Spring,0,4,16.0,0.0,3.6,36.0
2023-02-20,9,0,0,0,0,Spring,0,4,18.0,0.0,13.0,32.0
2023-02-20,10,0,0,0,0,Spring,0,8,18.0,0.0,16.6,42.0
2023-02-20,11,0,0,0,0,Spring,0,8,19.0,0.0,18.4,43.0
2023-02-20,12,0,0,0,0,Spring,0,8,19.0,0.0,14.8,43.0
2023-02-20,13,0,0,0,0,Spring,0,6,19.0,0.0,16.6,40.0
2023-02-20,14,0,0,0,0,Spring,0,8,18.0,0.0,16.6,45.0
2023-02-20,15,0,0,0,0,Spring,0,8,17.0,0.0,13.0,48.0
2023-02-20,16,0,0,0,0,Spring,0,8,15.0,0.0,13.0,67.0
2023-02-20,17,0,0,0,0,Spring,0,8,15.0,0.0,11.2,67.0
2023-02-20,18,0,0,0,0,Spring,0,8,15.0,0.0,9.4,59.0
2023-02-20,19,0,0,0,0,Spring,0,8,14.0,0.0,7.6,63.0
2023-02-20,20,0,0,0,0,Spring,0,8,14.0,0.0,5.4,67.0
2023-02-20,21,0,0,0,0,Spring,0,8,14.0,0.0,7.6,67.0
2023-02-20,22,0,0,0,0,Spring,0,8,14.0,0.0,3.6,72.0
2023-02-21,7,1,0,0,0,Spring,0,4,17.0,0.0,3.6,52.0
2023-02-21,8,1,0,0,0,Spring,0,5,17.0,0.0,9.4,55.0
2023-02-21,9,1,0,0,0,Spring,0,4,17.9,0.0,9.4,53.0
2023-02-21,10,1,0,0,0,Spring,0,6,18.0,0.0,9.4,52.0
2023-02-21,11,1,0,0,0,Spring,0,7,18.0,0.0,9.4,56.0
2023-02-21,12,1,0,0,0,Spring,0,8,18.0,0.0,14.8,55.0
2023-02-21,13,1,0,0,0,Spring,0,8,18.0,0.0,13.0,56.0
2023-02-21,14,1,0,0,0,Spring,0,6,17.0,0.0,7.6,55.0
2023-02-21,15,1,0,0,0,Spring,0,8,16.8,0.0,7.6,54.0
2023-02-21,16,1,0,0,0,Spring,0,8,16.0,0.0,5.4,59.0
2023-02-21,17,1,0,0,0,Spring,0,8,16.0,0.0,7.6,59.0
2023-02-21,18,1,0,0,0,Spring,0,8,16.0,0.0,7.6,60.0
2023-02-21,19,1,0,0,0,Spring,0,8,15.0,0.0,5.4,67.0
2023-02-21,20,1,0,0,0,Spring,0,8,14.0,0.0,5.4,67.0
2023-02-21,21,1,0,0,0,Spring,0,8,14.0,0.0,5.4,67.0
2023-02-21,22,1,0,0,0,Spring,0,8,14.0,0.0,9.4,67.0
2023-02-22,7,2,0,0,0,Spring,0,5,17.0,0.0,5.4,52.0
2023-02-22,8,2,0,0,0,Spring,0,6,17.0,0.0,11.2,52.0
2023-02-22,9,2,0,0,0,Spring,0,4,17.0,0.0,11.2,55.0
2023-02-22,10,2,0,0,0,Spring,0,8,18.0,0.0,18.4,56.0
2023-02-22,11,2,0,0,0,Spring,0,6,18.0,0.0,18.4,56.0
2023-02-22,12,2,0,0,0,Spring,0,8,18.0,0.0,20.5,56.0
2023-02-22,13,2,0,0,0,Spring,0,6,18.0,0.0,20.5,52.0
2023-02-22,14,2,0,0,0,Spring,0,6,18.0,0.0,18.4,52.0
2023-02-22,15,2,0,0,0,Spring,0,8,17.0,0.0,16.6,59.0
2023-02-22,16,2,0,0,0,Spring,0,8,17.0,0.0,14.8,55.0
2023-02-22,17,2,0,0,0,Spring,0,8,15.0,0.0,9.4,63.0
2023-02-22,18,2,0,0,0,Spring,0,8,15.0,0.0,5.4,63.0
2023-02-22,19,2,0,0,0,Spring,0,8,15.0,0.0,9.4,63.0
2023-02-22,20,2,0,0,0,Spring,0,8,14.0,0.0,7.6,67.0
2023-02-22,21,2,0,0,0,Spring,0,8,14.0,0.0,9.4,72.0
2023-02-22,22,2,0,0,0,Spring,0,8,14.0,0.0,9.4,67.0
2023-02-23,7,3,0,0,0,Spring,0,4,16.0,0.0,7.6,68.0
2023-02-23,8,3,0,0,0,Spring,0,6,17.0,0.0,11.2,63.0
2023-02-23,9,3,0,0,0,Spring,0,5,16.0,0.0,9.4,72.0
2023-02-23,10,3,0,0,0,Spring,0,8,17.0,0.0,9.4,68.0
2023-02-23,11,3,0,0,0,Spring,0,7,18.0,0.0,9.4,64.0
2023-02-23,12,3,0,0,0,Spring,0,8,18.0,0.0,9.4,60.0
2023-02-23,13,3,0,0,0,Spring,0,8,17.0,0.0,11.2,68.0
2023-02-23,14,3,0,0,0,Spring,0,8,18.0,0.0,14.8,60.0
2023-02-23,15,3,0,0,0,Spring,0,8,17.0,0.0,14.8,63.0
2023-02-23,16,3,0,0,0,Spring,0,8,17.0,0.0,14.8,63.0
2023-02-23,17,3,0,0,0,Spring,0,8,17.0,0.0,11.2,59.0
2023-02-23,18,3,0,0,0,Spring,0,5,16.0,0.0,5.4,63.0
2023-02-23,19,3,0,0,0,Spring,0,8,16.0,0.0,3.6,63.0
2023-02-23,20,3,0,0,0,Spring,0,8,16.0,0.0,5.4,63.0
2023-02-23,21,3,0,0,0,Spring,0,8,16.0,0.0,3.6,63.0
2023-02-23,22,3,0,0,0,Spring,0,8,15.0,0.0,5.4,63.0
2023-02-24,7,4,0,0,0,Spring,0,5,16.0,0.0,1.8,72.0
2023-02-24,8,4,0,0,0,Spring,0,4,16.0,0.0,5.4,77.0
2023-02-24,9,4,0,0,0,Spring,0,6,17.0,0.0,7.6,68.0
2023-02-24,10,4,0,0,0,Spring,0,6,17.0,0.0,11.2,63.0
2023-02-24,11,4,0,0,0,Spring,0,7,18.0,0.0,13.0,64.0
2023-02-24,12,4,0,0,0,Spring,0,8,18.0,0.1,13.0,64.0
2023-02-24,13,4,0,0,0,Spring,0,6,18.0,0.0,14.8,64.0
2023-02-24,14,4,0,0,0,Spring,0,8,18.0,0.0,16.6,64.0
2023-02-24,15,4,0,0,0,Spring,0,7,17.0,0.0,11.2,63.0
2023-02-24,16,4,0,0,0,Spring,0,8,17.0,0.0,11.2,68.0
2023-02-24,17,4,0,0,0,Spring,0,8,17.0,0.0,5.4,68.0
2023-02-24,18,4,0,0,0,Spring,0,8,16.0,0.0,5.4,72.0
2023-02-24,19,4,0,0,0,Spring,0,8,16.0,0.0,7.6,72.0
2023-02-24,20,4,0,0,0,Spring,0,8,15.0,0.0,5.4,77.0
2023-02-24,21,4,0,0,0,Spring,0,8,15.0,0.0,7.6,72.0
2023-02-24,22,4,0,0,0,Spring,0,8,15.0,0.0,7.6,72.0
2023-02-25,7,5,1,0,0,Spring,0,5,17.0,0.0,3.6,72.0
2023-02-25,8,5,1,0,0,Spring,0,5,17.0,0.0,7.6,72.0
2023-02-25,9,5,1,0,0,Spring,0,5,17.0,0.1,7.6,72.0
2023-02-25,10,5,1,0,0,Spring,0,7,18.0,0.0,9.4,73.0
2023-02-25,11,5,1,0,0,Spring,0,8,18.0,0.0,9.4,73.0
2023-02-25,12,5,1,0,0,Spring,0,6,18.0,0.0,11.2,73.0
2023-02-25,13,5,1,0,0,Spring,0,5,19.0,0.0,14.8,64.0
2023-02-25,14,5,1,0,0,Spring,0,8,18.0,0.0,14.8,73.0
2023-02-25,15,5,1,0,0,Spring,0,8,18.0,0.0,14.8,73.0
2023-02-25,16,5,1,0,0,Spring,0,7,18.0,0.0,13.0,68.0
2023-02-25,17,5,1,0,0,Spring,0,8,17.0,0.0,13.0,77.0
2023-02-25,18,5,1,0,0,Spring,0,7,17.0,0.0,9.4,77.0
2023-02-25,19,5,1,0,0,Spring,0,5,17.0,0.0,9.4,77.0
2023-02-25,20,5,1,0,0,Spring,0,5,15.0,0.0,5.4,77.0
2023-02-25,21,5,1,0,0,Spring,0,6,15.0,0.0,5.4,77.0
2023-02-25,22,5,1,0,0,Spring,0,6,15.0,0.0,7.6,72.0
2023-02-26,7,6,0,0,1,Spring,0,8,16.0,0.0,5.4,63.0
2023-02-26,8,6,0,0,1,Spring,0,8,18.0,0.0,7.6,68.0
2023-02-26,9,6,0,0,1,Spring,0,8,18.0,0.0,7.6,68.0
2023-02-26,10,6,0,0,1,Spring,0,8,19.0,0.0,9.4,68.0
2023-02-26,11,6,0,0,1,Spring,0,8,19.0,0.0,9.4,73.0
2023-02-26,12,6,0,0,1,Spring,0,8,19.0,0.0,9.4,73.0
2023-02-26,13,6,0,0,1,Spring,0,8,19.0,0.0,7.6,73.0
2023-02-26,14,6,0,0,1,Spring,0,8,19.0,0.0,7.6,73.0
2023-02-26,15,6,0,0,1,Spring,0,8,19.0,0.0,5.4,73.0
2023-02-26,16,6,0,0,1,Spring,0,8,18.0,0.0,9.4,73.0
2023-02-26,17,6,0,0,1,Spring,0,8,17.0,0.0,13.0,83.0
2023-02-26,18,6,0,0,1,Spring,0,8,17.0,0.0,9.4,77.0
2023-02-26,19,6,0,0,1,Spring,0,8,17.0,0.0,7.6,83.0
2023-02-26,20,6,0,0,1,Spring,0,8,16.0,0.0,3.6,82.0
2023-02-26,21,6,0,0,1,Spring,0,8,15.0,0.0,7.6,88.0
2023-02-26,22,6,0,0,1,Spring,0,8,16.0,0.0,3.6,72.0
2023-02-27,7,0,0,0,0,Spring,0,4,21.0,0.0,5.4,53.0
2023-02-27,8,0,0,0,0,Spring,0,6,21.0,0.0,5.4,53.0
2023-02-27,9,0,0,0,0,Spring,0,5,22.0,0.0,5.4,43.0
2023-02-27,10,0,0,0,0,Spring,0,8,20.0,0.0,7.6,83.0
2023-02-27,11,0,0,0,0,Spring,0,7,21.0,0.0,11.2,78.0
2023-02-27,12,0,0,0,0,Spring,0,7,22.0,0.0,16.6,73.0
2023-02-27,13,0,0,0,0,Spring,0,8,24.0,0.0,11.2,31.0
2023-02-27,14,0,0,0,0,Spring,0,8,24.0,0.0,11.2,29.0
2023-02-27,15,0,0,0,0,Spring,0,8,23.0,0.0,14.8,47.0
2023-02-27,16,0,0,0,0,Spring,0,7,20.0,0.0,5.4,60.0
2023-02-27,17,0,0,0,0,Spring,0,8,20.0,0.0,7.6,56.0
2023-02-27,18,0,0,0,0,Spring,0,8,19.0,0.0,9.4,73.0
2023-02-27,19,0,0,0,0,Spring,0,5,17.0,0.0,0.0,59.0
2023-02-27,20,0,0,0,0,Spring,0,8,17.0,0.0,3.6,55.0
2023-02-27,21,0,0,0,0,Spring,0,8,17.0,0.0,1.8,55.0
2023-02-27,22,0,0,0,0,Spring,0,8,17.0,0.0,3.6,45.0
2023-02-28,7,1,0,0,0,Spring,0,5,22.0,0.0,3.6,43.0
2023-02-28,8,1,0,0,0,Spring,0,5,23.0,0.0,3.6,36.0
2023-02-28,9,1,0,0,0,Spring,0,4,22.0,0.0,7.6,65.0
2023-02-28,10,1,0,0,0,Spring,0,6,24.0,0.0,3.6,31.0
2023-02-28,11,1,0,0,0,Spring,0,8,24.0,0.0,5.4,39.0
2023-02-28,12,1,0,0,0,Spring,0,6,25.0,0.0,11.2,30.0
2023-02-28,13,1,0,0,0,Spring,0,7,26.0,0.0,13.0,23.0
2023-02-28,14,1,0,0,0,Spring,0,7,26.0,0.0,11.2,20.0
2023-02-28,15,1,0,0,0,Spring,0,6,23.0,0.0,7.6,36.0
2023-02-28,16,1,0,0,0,Spring,0,7,23.0,0.0,7.6,41.0
2023-02-28,17,1,0,0,0,Spring,0,8,21.0,0.0,3.6,43.0
2023-02-28,18,1,0,0,0,Spring,0,7,21.0,0.0,3.6,43.0
2023-02-28,19,1,0,0,0,Spring,0,8,21.0,0.0,7.6,43.0
2023-02-28,20,1,0,0,0,Spring,0,8,19.0,0.0,5.4,43.0
2023-02-28,21,1,0,0,0,Spring,0,8,18.0,0.0,0.0,42.0
2023-02-28,22,1,0,0,0,Spring,0,8,18.0,0.0,1.8,40.0
2023-03-01,7,2,0,0,0,Spring,0,6,23.0,0.0,5.4,38.0
2023-03-01,8,2,0,0,0,Spring,0,5,23.0,0.0,5.4,36.0
2023-03-01,9,2,0,0,0,Spring,0,6,25.0,0.0,3.6,32.0
2023-03-01,10,2,0,0,0,Spring,0,8,24.0,0.0,7.6,41.0
2023-03-01,11,2,0,0,0,Spring,0,8,25.0,0.0,11.2,30.0
2023-03-01,12,2,0,0,0,Spring,0,7,27.0,0.0,13.0,17.0
2023-03-01,13,2,0,0,0,Spring,0,8,27.0,0.0,14.8,20.0
2023-03-01,14,2,0,0,0,Spring,0,7,27.0,0.0,14.8,17.0
2023-03-01,15,2,0,0,0,Spring,0,8,26.0,0.0,11.2,18.0
2023-03-01,16,2,0,0,0,Spring,0,6,25.0,0.0,7.6,18.0
2023-03-01,17,2,0,0,0,Spring,0,8,24.0,0.0,7.6,22.0
2023-03-01,18,2,0,0,0,Spring,0,8,21.0,0.0,5.4,33.0
2023-03-01,19,2,0,0,0,Spring,0,7,20.0,0.0,5.4,40.0
2023-03-01,20,2,0,0,0,Spring,0,8,19.0,0.0,3.6,40.0
2023-03-01,21,2,0,0,0,Spring,0,8,20.0,0.0,7.6,37.0
2023-03-01,22,2,0,0,0,Spring,0,8,19.0,0.0,3.6,56.0
2023-03-02,7,3,0,0,0,Spring,0,6,21.0,0.0,7.6,64.0
2023-03-02,8,3,0,0,0,Spring,0,6,22.0,0.0,5.4,61.0
2023-03-02,9,3,0,0,0,Spring,0,4,23.0,0.0,5.4,50.0
2023-03-02,10,3,0,0,0,Spring,0,8,23.0,0.0,11.2,57.0
2023-03-02,11,3,0,0,0,Spring,0,7,23.0,0.0,13.0,50.0
2023-03-02,12,3,0,0,0,Spring,0,8,24.0,0.0,13.0,44.0
2023-03-02,13,3,0,0,0,Spring,0,6,24.0,0.0,13.0,36.0
2023-03-02,14,3,0,0,0,Spring,0,6,25.0,0.0,9.4,36.0
2023-03-02,15,3,0,0,0,Spring,0,8,25.0,0.0,9.4,30.0
2023-03-02,16,3,0,0,0,Spring,0,8,24.0,0.0,3.6,36.0
2023-03-02,17,3,0,0,0,Spring,0,8,23.0,0.0,3.6,44.0
2023-03-02,18,3,0,0,0,Spring,0,8,23.0,0.0,3.6,44.0
2023-03-02,19,3,0,0,0,Spring,0,8,24.0,0.0,5.4,25.0
2023-03-02,20,3,0,0,0,Spring,0,8,20.0,0.0,5.4,53.0
2023-03-02,21,3,0,0,0,Spring,0,8,20.0,0.0,3.6,49.0
2023-03-02,22,3,0,0,0,Spring,0,8,20.0,0.0,4.0,46.0
2023-03-03,7,4,0,0,0,Spring,0,5,21.0,0.0,42.5,56.0
2023-03-03,8,4,0,0,0,Spring,0,6,21.0,0.0,44.6,56.0
2023-03-03,9,4,0,0,0,Spring,0,6,21.0,0.0,46.4,64.0
2023-03-03,10,4,0,0,0,Spring,0,6,21.0,0.0,38.9,64.0
2023-03-03,11,4,0,0,0,Spring,0,6,21.0,0.0,40.7,60.0
2023-03-03,12,4,0,0,0,Spring,0,6,21.0,0.0,37.1,64.0
2023-03-03,13,4,0,0,0,Spring,0,7,21.0,0.0,35.3,64.0
2023-03-03,14,4,0,0,0,Spring,0,6,20.0,0.0,33.5,73.0
2023-03-03,15,4,0,0,0,Spring,0,7,20.0,0.0,29.5,73.0
2023-03-03,16,4,0,0,0,Spring,0,6,19.0,0.0,31.7,78.0
2023-03-03,17,4,0,0,0,Spring,0,8,18.0,0.0,24.1,78.0
2023-03-03,18,4,0,0,0,Spring,0,8,18.0,0.0,20.5,78.0
2023-03-03,19,4,0,0,0,Spring,0,5,17.0,0.0,20.5,77.0
2023-03-03,20,4,0,0,0,Spring,0,8,17.0,0.0,20.0,77.0
2023-03-03,21,4,0,0,0,Spring,0,8,17.0,0.0,20.5,77.0
2023-03-03,22,4,0,0,0,Spring,0,8,17.0,0.0,24.1,77.0
2023-03-04,7,5,1,0,0,Spring,0,6,18.0,0.0,16.6,68.0
2023-03-04,8,5,1,0,0,Spring,0,6,19.0,0.0,16.6,68.0
2023-03-04,9,5,1,0,0,Spring,0,6,19.0,0.0,16.6,68.0
2023-03-04,10,5,1,0,0,Spring,0,7,19.0,0.0,13.0,68.0
2023-03-04,11,5,1,0,0,Spring,0,7,19.0,0.0,9.4,68.0
2023-03-04,12,5,1,0,0,Spring,0,5,19.0,0.0,9.4,68.0
2023-03-04,13,5,1,0,0,Spring,0,8,19.0,0.0,7.6,73.0
2023-03-04,14,5,1,0,0,Spring,0,6,19.0,0.0,7.6,73.0
2023-03-04,15,5,1,0,0,Spring,0,7,19.0,0.0,7.6,73.0
2023-03-04,16,5,1,0,0,Spring,0,8,18.0,0.0,5.4,78.0
2023-03-04,17,5,1,0,0,Spring,0,8,17.0,0.0,3.6,83.0
2023-03-04,18,5,1,0,0,Spring,0,7,17.0,0.0,9.4,83.0
2023-03-04,19,5,1,0,0,Spring,0,6,17.0,0.0,7.6,83.0
2023-03-04,20,5,1,0,0,Spring,0,5,17.0,0.0,9.4,83.0
2023-03-04,21,5,1,0,0,Spring,0,8,17.0,0.0,9.4,83.0
2023-03-04,22,5,1,0,0,Spring,0,5,16.0,0.0,5.4,72.0
2023-03-05,7,6,0,0,1,Spring,0,8,22.0,0.0,5.4,27.0
2023-03-05,8,6,0,0,1,Spring,0,8,22.0,0.0,5.4,38.0
2023-03-05,9,6,0,0,1,Spring,0,8,23.0,0.0,9.4,22.0
2023-03-05,10,6,0,0,1,Spring,0,8,25.0,0.0,11.2,22.0
2023-03-05,11,6,0,0,1,Spring,0,8,26.0,0.0,9.4,24.0
2023-03-05,12,6,0,0,1,Spring,0,8,27.0,0.0,7.6,26.0
2023-03-05,13,6,0,0,1,Spring,0,8,28.0,0.0,9.4,20.0
2023-03-05,14,6,0,0,1,Spring,0,8,25.0,0.0,3.6,36.0
2023-03-05,15,6,0,0,1,Spring,0,8,25.0,0.0,3.6,36.0
2023-03-05,16,6,0,0,1,Spring,0,8,24.0,0.0,7.6,39.0
2023-03-05,17,6,0,0,1,Spring,0,8,24.0,0.0,14.8,39.0
2023-03-05,18,6,0,0,1,Spring,0,8,23.0,0.0,24.1,44.0
2023-03-05,19,6,0,0,1,Spring,0,8,24.0,0.0,29.5,39.0
2023-03-05,20,6,0,0,1,Spring,0,8,22.0,0.0,37.1,50.0
2023-03-05,21,6,0,0,1,Spring,0,8,20.0,0.0,35.3,64.0
2023-03-05,22,6,0,0,1,Spring,0,8,20.0,0.0,37.1,68.0
2023-03-06,7,0,0,0,0,Spring,0,4,19.0,0.2,16.6,64.0
2023-03-06,8,0,0,0,0,Spring,0,4,18.6,1.2,20.4,67.0
2023-03-06,9,0,0,0,0,Spring,0,4,19.0,1.0,16.6,64.0
2023-03-06,10,0,0,0,0,Spring,0,6,20.0,1.7,14.8,60.0
2023-03-06,11,0,0,0,0,Spring,0,8,18.8,0.6,20.4,66.0
2023-03-06,12,0,0,0,0,Spring,0,8,19.0,0.4,16.6,60.0
